/var/spool/slurmd/job2511452/slurm_script: line 10: /home/bhagavan/CS433/pinns/bin/activate: No such file or directory
Python binary: /usr/bin/python
Python version: Python 3.9.10

Lmod is automatically replacing "gcc/11.3.0" with "intel/2021.6.0".


Lmod is automatically replacing "intel/2021.6.0" with "nvhpc/23.3-mpi".

wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: sathvikbhagavan (sathvikbhagavan-epfl). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.7
wandb: Run data is saved locally in /home/bhagavan/CS-433/new/SteadyStateSplinePINNs/src/wandb/run-20250110_154822-k63ewncq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run vague-voice-34
wandb: ⭐️ View project at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11
wandb: 🚀 View run at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11/runs/k63ewncq
Using device: cuda
Number of parameters in the model is: 1358120
Number of Outlet surface points: 10000, volume points: 96564, surface points: 195842
1/100
Number of Outlet surface points: 10000, volume points: 96463, surface points: 195807
Validation Divergence Loss: 0.1547413676293357, Validation X Momentum Loss: 577.3481508762504, Validation Y Momentum Loss: 583.2481477829255, Validation Z Momentum Loss: 716.4536874341412, Validation Outlet Boundary Loss: 0.006899809340779936, Validation Other Boundary Loss: 0.17161950899185285, Validation Heat Loss: 0.011371845640911968, Validation Surface Temperature Boundary Loss: 0.10763548752416571, Validation Total Loss: 1877.502254112444
Divergence Loss: 2.7001556891738803, X Momentum Loss: 0.058093822645773965, Y Momentum Loss: 0.21369596713350691, Z Momentum Loss: 0.08439176707680576, Inlet Boundary Loss: 61.55109796000161, Outlet Boundary Loss: 1.3804795771057677e-05, Other Boundary Loss: 1.9000378913229763, Heat Loss: 0.21234203129375773 Inlet Temperature Boundary Loss: 0.09461744942869496 Surface Temperature Boundary Loss: 0.0002461209725410591 Total Loss: 62.12996336364246
Divergence Loss: 2.6814325815754487, X Momentum Loss: 0.04072413236620265, Y Momentum Loss: 0.2087114794763798, Z Momentum Loss: 0.09327241773947961, Inlet Boundary Loss: 61.56125209573145, Outlet Boundary Loss: 1.4716333564417318e-05, Other Boundary Loss: 1.9060345194002966, Heat Loss: 0.20720476231683854 Inlet Temperature Boundary Loss: 0.0896570930776443 Surface Temperature Boundary Loss: 0.00023081157911588378 Total Loss: 62.120839796668726
Divergence Loss: 2.688761115498255, X Momentum Loss: 0.036860107650394804, Y Momentum Loss: 0.1892419073920535, Z Momentum Loss: 0.08595978283724863, Inlet Boundary Loss: 61.534993205121246, Outlet Boundary Loss: 1.4628084061716299e-05, Other Boundary Loss: 1.9002513690348508, Heat Loss: 0.1892153987169743 Inlet Temperature Boundary Loss: 0.08509645871286683 Surface Temperature Boundary Loss: 0.0002245781022967382 Total Loss: 62.08593195690157
Divergence Loss: 2.702843050829988, X Momentum Loss: 0.034616718829619544, Y Momentum Loss: 0.18921883705338968, Z Momentum Loss: 0.08289856059700454, Inlet Boundary Loss: 61.51793837570876, Outlet Boundary Loss: 1.3331439730088162e-05, Other Boundary Loss: 1.912209527784301, Heat Loss: 0.1865758172099562 Inlet Temperature Boundary Loss: 0.08513997361789367 Surface Temperature Boundary Loss: 0.00022422313939430178 Total Loss: 62.068669227531
Divergence Loss: 2.7034403351915897, X Momentum Loss: 0.033776732939658216, Y Momentum Loss: 0.1726282477055733, Z Momentum Loss: 0.08315693984908705, Inlet Boundary Loss: 61.507168076976136, Outlet Boundary Loss: 1.3026600419118441e-05, Other Boundary Loss: 1.9161039215905984, Heat Loss: 0.18152997584233319 Inlet Temperature Boundary Loss: 0.0813907687706422 Surface Temperature Boundary Loss: 0.00021293591018231846 Total Loss: 62.054984067381
Divergence Loss: 2.695148862059138, X Momentum Loss: 0.033920303626432724, Y Momentum Loss: 0.15999619760048045, Z Momentum Loss: 0.0874203245991369, Inlet Boundary Loss: 61.492135413368295, Outlet Boundary Loss: 1.3195467497555263e-05, Other Boundary Loss: 1.920273222962266, Heat Loss: 0.18182843920574684 Inlet Temperature Boundary Loss: 0.0781747098497039 Surface Temperature Boundary Loss: 0.00019488182835373426 Total Loss: 62.03853609399748
Divergence Loss: 2.693218390817913, X Momentum Loss: 0.03571564199955575, Y Momentum Loss: 0.15479172830264715, Z Momentum Loss: 0.09843526486120324, Inlet Boundary Loss: 61.467957647968944, Outlet Boundary Loss: 1.2978855515343335e-05, Other Boundary Loss: 1.941744178935124, Heat Loss: 0.18016061589266943 Inlet Temperature Boundary Loss: 0.0760205850031409 Surface Temperature Boundary Loss: 0.0001764348705375807 Total Loss: 62.01828809910586
Divergence Loss: 2.685870962173071, X Momentum Loss: 0.035111564526021176, Y Momentum Loss: 0.15918718228085318, Z Momentum Loss: 0.10095861631798993, Inlet Boundary Loss: 61.44792130845606, Outlet Boundary Loss: 1.249380471415663e-05, Other Boundary Loss: 1.9535756417361578, Heat Loss: 0.1831870760426445 Inlet Temperature Boundary Loss: 0.0752462729150553 Surface Temperature Boundary Loss: 0.00016357910176210874 Total Loss: 61.999000276610886
Divergence Loss: 2.681230364352033, X Momentum Loss: 0.03214667054499556, Y Momentum Loss: 0.1740441930031939, Z Momentum Loss: 0.09899115782400071, Inlet Boundary Loss: 61.43111338536427, Outlet Boundary Loss: 1.2575032436733266e-05, Other Boundary Loss: 1.967631141244876, Heat Loss: 0.1804258010300965 Inlet Temperature Boundary Loss: 0.07828918838871021 Surface Temperature Boundary Loss: 0.0001629227505977186 Total Loss: 61.98148542074739
Divergence Loss: 2.6754813312938284, X Momentum Loss: 0.028524921294466456, Y Momentum Loss: 0.18610792463338355, Z Momentum Loss: 0.08982601327204148, Inlet Boundary Loss: 61.41565582151862, Outlet Boundary Loss: 1.2395236316239208e-05, Other Boundary Loss: 1.9723049043690846, Heat Loss: 0.17742859812713813 Inlet Temperature Boundary Loss: 0.08273885681669249 Surface Temperature Boundary Loss: 0.00016456771851993895 Total Loss: 61.96273531290645
Divergence Loss: 2.6636737269871893, X Momentum Loss: 0.026652234809572833, Y Momentum Loss: 0.18754583492335083, Z Momentum Loss: 0.08344052112359536, Inlet Boundary Loss: 61.399909673695326, Outlet Boundary Loss: 1.2399810764888153e-05, Other Boundary Loss: 1.9708588339740007, Heat Loss: 0.18061633675161504 Inlet Temperature Boundary Loss: 0.09001570522118858 Surface Temperature Boundary Loss: 0.00016722781695949345 Total Loss: 61.94434547220102
Divergence Loss: 2.6563823354569642, X Momentum Loss: 0.025719896240318906, Y Momentum Loss: 0.16635800594508324, Z Momentum Loss: 0.08727166770502476, Inlet Boundary Loss: 61.38459890420379, Outlet Boundary Loss: 1.1912866186529871e-05, Other Boundary Loss: 1.9725314042806257, Heat Loss: 0.17266043556960253 Inlet Temperature Boundary Loss: 0.09580963107922362 Surface Temperature Boundary Loss: 0.00017164801537118693 Total Loss: 61.92559298774975
Divergence Loss: 2.641417552573858, X Momentum Loss: 0.024889117327680024, Y Momentum Loss: 0.13404651477180324, Z Momentum Loss: 0.09150214241940233, Inlet Boundary Loss: 61.37280383921421, Outlet Boundary Loss: 1.2197047488265851e-05, Other Boundary Loss: 1.9623869309293809, Heat Loss: 0.170168250844818 Inlet Temperature Boundary Loss: 0.09940773295305297 Surface Temperature Boundary Loss: 0.0001752411717695394 Total Loss: 61.90776232986764
Divergence Loss: 2.6376287553094735, X Momentum Loss: 0.025033409343334513, Y Momentum Loss: 0.11432632254135375, Z Momentum Loss: 0.08670693308985594, Inlet Boundary Loss: 61.355795618402155, Outlet Boundary Loss: 1.1868720399918419e-05, Other Boundary Loss: 1.9697114216120257, Heat Loss: 0.17165583170089446 Inlet Temperature Boundary Loss: 0.10443302591529381 Surface Temperature Boundary Loss: 0.00017786249306139023 Total Loss: 61.88945430612748
Divergence Loss: 2.619604135653236, X Momentum Loss: 0.024196814962454793, Y Momentum Loss: 0.08876029497600674, Z Momentum Loss: 0.07597374445539447, Inlet Boundary Loss: 61.35151730035658, Outlet Boundary Loss: 1.2186644599028775e-05, Other Boundary Loss: 1.960995547694456, Heat Loss: 0.17267826353997734 Inlet Temperature Boundary Loss: 0.10445807094647203 Surface Temperature Boundary Loss: 0.0001795493801168056 Total Loss: 61.878141889090166
Divergence Loss: 2.625336747311701, X Momentum Loss: 0.023301388117707156, Y Momentum Loss: 0.09204124192692631, Z Momentum Loss: 0.07445814863044417, Inlet Boundary Loss: 61.33816896721857, Outlet Boundary Loss: 1.1721288343047732e-05, Other Boundary Loss: 1.9726800903745374, Heat Loss: 0.16857459613902717 Inlet Temperature Boundary Loss: 0.10522678306869646 Surface Temperature Boundary Loss: 0.00018023172424137856 Total Loss: 61.865483519934486
Divergence Loss: 2.628055248430823, X Momentum Loss: 0.022644874443870196, Y Momentum Loss: 0.1014875496606312, Z Momentum Loss: 0.07336548185625606, Inlet Boundary Loss: 61.32886130805563, Outlet Boundary Loss: 1.1339921067362205e-05, Other Boundary Loss: 1.9828918153361548, Heat Loss: 0.17071088725076103 Inlet Temperature Boundary Loss: 0.10851187143184979 Surface Temperature Boundary Loss: 0.0001807880317895181 Total Loss: 61.85819038992004
Divergence Loss: 2.6290022732437484, X Momentum Loss: 0.02257010656797851, Y Momentum Loss: 0.11055419215041996, Z Momentum Loss: 0.07498280561779444, Inlet Boundary Loss: 61.31543918390798, Outlet Boundary Loss: 1.0940387297008453e-05, Other Boundary Loss: 1.9963664074027672, Heat Loss: 0.16854278290703198 Inlet Temperature Boundary Loss: 0.10933114822733213 Surface Temperature Boundary Loss: 0.00018166329881930528 Total Loss: 61.84707000876841
Divergence Loss: 2.6245518938845946, X Momentum Loss: 0.02247683030106663, Y Momentum Loss: 0.11390512548364552, Z Momentum Loss: 0.0768605879875086, Inlet Boundary Loss: 61.29260948857035, Outlet Boundary Loss: 1.05013345680905e-05, Other Boundary Loss: 2.0112007148498776, Heat Loss: 0.16076006864241943 Inlet Temperature Boundary Loss: 0.10376028174868279 Surface Temperature Boundary Loss: 0.00017845680565801568 Total Loss: 61.824369693070196
Divergence Loss: 2.6146193949748033, X Momentum Loss: 0.02246551777484543, Y Momentum Loss: 0.09613295731859997, Z Momentum Loss: 0.08185665249434555, Inlet Boundary Loss: 61.27246683327907, Outlet Boundary Loss: 1.0421348410882809e-05, Other Boundary Loss: 2.0229286590966957, Heat Loss: 0.15446242513140884 Inlet Temperature Boundary Loss: 0.0950645808487855 Surface Temperature Boundary Loss: 0.0001775123112963201 Total Loss: 61.80161737248652
Divergence Loss: 2.609731260784924, X Momentum Loss: 0.021622049883159595, Y Momentum Loss: 0.08083687311894658, Z Momentum Loss: 0.07923557565421058, Inlet Boundary Loss: 61.255505446747165, Outlet Boundary Loss: 1.084281791766582e-05, Other Boundary Loss: 2.0248726134692303, Heat Loss: 0.15181472741168248 Inlet Temperature Boundary Loss: 0.08572813521988758 Surface Temperature Boundary Loss: 0.00018018103963401166 Total Loss: 61.780530680517636
31/100
Number of Outlet surface points: 10000, volume points: 96549, surface points: 195736
Validation Divergence Loss: 2.523182404635857, Validation X Momentum Loss: 0.05720521813936206, Validation Y Momentum Loss: 0.10539056598750184, Validation Z Momentum Loss: 0.08096843166429007, Validation Outlet Boundary Loss: 1.1974995079839407e-05, Validation Other Boundary Loss: 1.7425894675030202, Validation Heat Loss: 1.5059015488155663, Validation Surface Temperature Boundary Loss: 0.00018959488845001068, Validation Total Loss: 6.015439206629127
Divergence Loss: 2.6658963988029365, X Momentum Loss: 0.04169527816570583, Y Momentum Loss: 0.10408738196306397, Z Momentum Loss: 0.21541233526107598, Inlet Boundary Loss: 61.255505446747165, Outlet Boundary Loss: 1.0543796521146419e-05, Other Boundary Loss: 1.895675007275151, Heat Loss: 0.3456980668350495 Inlet Temperature Boundary Loss: 0.08572813521988758 Surface Temperature Boundary Loss: 0.00018816070051674966 Total Loss: 61.82863967252875
Divergence Loss: 2.6281409584666227, X Momentum Loss: 0.03580413178611744, Y Momentum Loss: 0.12427142596667753, Z Momentum Loss: 0.16421780823308596, Inlet Boundary Loss: 61.2583872148352, Outlet Boundary Loss: 1.2307449466314762e-05, Other Boundary Loss: 1.8842339430796298, Heat Loss: 0.2802952074543688 Inlet Temperature Boundary Loss: 0.08393816410738075 Surface Temperature Boundary Loss: 0.0002022650962717577 Total Loss: 61.810904593193314
Divergence Loss: 2.6308115180177847, X Momentum Loss: 0.03090164625918896, Y Momentum Loss: 0.10006833105556318, Z Momentum Loss: 0.15315138580306475, Inlet Boundary Loss: 61.237103499103924, Outlet Boundary Loss: 1.1582458515826434e-05, Other Boundary Loss: 1.884411820760733, Heat Loss: 0.2778867715375816 Inlet Temperature Boundary Loss: 0.08778312285493314 Surface Temperature Boundary Loss: 0.0002024564974132372 Total Loss: 61.78162005510934
Divergence Loss: 2.6263873383655807, X Momentum Loss: 0.03173448992167377, Y Momentum Loss: 0.09439828173521414, Z Momentum Loss: 0.1465751773360363, Inlet Boundary Loss: 61.2311828402894, Outlet Boundary Loss: 1.0249440455569401e-05, Other Boundary Loss: 1.9149080923022308, Heat Loss: 0.27481938585830945 Inlet Temperature Boundary Loss: 0.09873138264193103 Surface Temperature Boundary Loss: 0.00020412969396847608 Total Loss: 61.77870445067302
Divergence Loss: 2.6283659282830056, X Momentum Loss: 0.03064345651333512, Y Momentum Loss: 0.09411486777916006, Z Momentum Loss: 0.14811143127180426, Inlet Boundary Loss: 61.2262696381764, Outlet Boundary Loss: 1.0829983379067345e-05, Other Boundary Loss: 1.9012086849233927, Heat Loss: 0.27483857248273996 Inlet Temperature Boundary Loss: 0.09351310525886888 Surface Temperature Boundary Loss: 0.00020313592381180156 Total Loss: 61.77113257261177
Divergence Loss: 2.633287193479431, X Momentum Loss: 0.029329340942482063, Y Momentum Loss: 0.09240783440715002, Z Momentum Loss: 0.13673530132874118, Inlet Boundary Loss: 61.22073311798139, Outlet Boundary Loss: 1.0390974249619988e-05, Other Boundary Loss: 1.9034043521825375, Heat Loss: 0.26576421627145863 Inlet Temperature Boundary Loss: 0.09418100890905148 Surface Temperature Boundary Loss: 0.00020777015464232274 Total Loss: 61.76284925883378
Divergence Loss: 2.627378860075802, X Momentum Loss: 0.027580877356124918, Y Momentum Loss: 0.09353170740832083, Z Momentum Loss: 0.12974455997706552, Inlet Boundary Loss: 61.2172552712247, Outlet Boundary Loss: 1.0499464114124493e-05, Other Boundary Loss: 1.905961940391405, Heat Loss: 0.26560744016525756 Inlet Temperature Boundary Loss: 0.09495277387089837 Surface Temperature Boundary Loss: 0.00020842926150417806 Total Loss: 61.75676335597762
Divergence Loss: 2.6257706827638763, X Momentum Loss: 0.026676213063096085, Y Momentum Loss: 0.09859330357712119, Z Momentum Loss: 0.12239047957737781, Inlet Boundary Loss: 61.2082743454314, Outlet Boundary Loss: 1.0459643045076795e-05, Other Boundary Loss: 1.9178716756916383, Heat Loss: 0.2661602834725167 Inlet Temperature Boundary Loss: 0.09620650953826282 Surface Temperature Boundary Loss: 0.00020895472648427952 Total Loss: 61.74785985264736
Divergence Loss: 2.6252143426812498, X Momentum Loss: 0.026834274808454184, Y Momentum Loss: 0.10314209222433354, Z Momentum Loss: 0.11909823387844275, Inlet Boundary Loss: 61.19959413090742, Outlet Boundary Loss: 1.0487582265233888e-05, Other Boundary Loss: 1.9252165278549667, Heat Loss: 0.2635310591534684 Inlet Temperature Boundary Loss: 0.09611666230418085 Surface Temperature Boundary Loss: 0.00021186529404084155 Total Loss: 61.73987321157781
Divergence Loss: 2.6269973833600364, X Momentum Loss: 0.02840792135746816, Y Momentum Loss: 0.10615185342309208, Z Momentum Loss: 0.11758780963790676, Inlet Boundary Loss: 61.1810497109636, Outlet Boundary Loss: 1.0008383947307548e-05, Other Boundary Loss: 1.9409980494048926, Heat Loss: 0.2649374093188203 Inlet Temperature Boundary Loss: 0.0966982257220129 Surface Temperature Boundary Loss: 0.0002127548329932457 Total Loss: 61.725008461079135
Divergence Loss: 2.624494041637284, X Momentum Loss: 0.028111681496641512, Y Momentum Loss: 0.11471576448971821, Z Momentum Loss: 0.10643464145189767, Inlet Boundary Loss: 61.16398878814443, Outlet Boundary Loss: 9.939783040857054e-06, Other Boundary Loss: 1.9521732514120083, Heat Loss: 0.2599101343203291 Inlet Temperature Boundary Loss: 0.09649505895480616 Surface Temperature Boundary Loss: 0.00022720376323430877 Total Loss: 61.70775095660921
Divergence Loss: 2.6178615715691747, X Momentum Loss: 0.02829273168679551, Y Momentum Loss: 0.12380741028555997, Z Momentum Loss: 0.10073715163045677, Inlet Boundary Loss: 61.14713509657552, Outlet Boundary Loss: 9.09697634943051e-06, Other Boundary Loss: 1.9591828339777428, Heat Loss: 0.2509708692091749 Inlet Temperature Boundary Loss: 0.09884496827294899 Surface Temperature Boundary Loss: 0.00024905927000263666 Total Loss: 61.69081827772445
Divergence Loss: 2.609609352005823, X Momentum Loss: 0.02750910834611868, Y Momentum Loss: 0.12694799618880775, Z Momentum Loss: 0.0997075774785105, Inlet Boundary Loss: 61.135468610483194, Outlet Boundary Loss: 9.285350296526713e-06, Other Boundary Loss: 1.9603598618873275, Heat Loss: 0.24398081091928459 Inlet Temperature Boundary Loss: 0.09955273996640467 Surface Temperature Boundary Loss: 0.0002568234482660486 Total Loss: 61.677251304657226
Divergence Loss: 2.593470510085439, X Momentum Loss: 0.02720559273484006, Y Momentum Loss: 0.1263898386714989, Z Momentum Loss: 0.0980179376283084, Inlet Boundary Loss: 61.126898497537276, Outlet Boundary Loss: 9.679313667798991e-06, Other Boundary Loss: 1.9530194443169138, Heat Loss: 0.23511209223728238 Inlet Temperature Boundary Loss: 0.09414913049744257 Surface Temperature Boundary Loss: 0.00023893751722373763 Total Loss: 61.66435989106439
Divergence Loss: 2.579419432970793, X Momentum Loss: 0.028827144241639895, Y Momentum Loss: 0.13048178953907924, Z Momentum Loss: 0.09624892176327357, Inlet Boundary Loss: 61.11563491804148, Outlet Boundary Loss: 9.98872926720483e-06, Other Boundary Loss: 1.9567648409359082, Heat Loss: 0.22935476987219014 Inlet Temperature Boundary Loss: 0.0933984267981749 Surface Temperature Boundary Loss: 0.0002321500884873048 Total Loss: 61.653262029432476
Divergence Loss: 2.568986430590807, X Momentum Loss: 0.02906036206812722, Y Momentum Loss: 0.1324793757872773, Z Momentum Loss: 0.09609669186117346, Inlet Boundary Loss: 61.10635223712772, Outlet Boundary Loss: 1.0491917028871806e-05, Other Boundary Loss: 1.9532684262349511, Heat Loss: 0.22425995011197264 Inlet Temperature Boundary Loss: 0.09172483762826152 Surface Temperature Boundary Loss: 0.0002182000932815197 Total Loss: 61.642313419702276
Divergence Loss: 2.5588429580325673, X Momentum Loss: 0.029944684868377248, Y Momentum Loss: 0.14078784223866597, Z Momentum Loss: 0.10066688164324757, Inlet Boundary Loss: 61.09212885681934, Outlet Boundary Loss: 1.0430222209303312e-05, Other Boundary Loss: 1.9605641815148966, Heat Loss: 0.21866650845077598 Inlet Temperature Boundary Loss: 0.09477405232851027 Surface Temperature Boundary Loss: 0.00020459704941595605 Total Loss: 61.62970942418023
Divergence Loss: 2.5563063086437, X Momentum Loss: 0.02801455700828396, Y Momentum Loss: 0.140680524454467, Z Momentum Loss: 0.10136098273235351, Inlet Boundary Loss: 61.08461165401939, Outlet Boundary Loss: 1.0303595325791586e-05, Other Boundary Loss: 1.961712565532051, Heat Loss: 0.2130583192790459 Inlet Temperature Boundary Loss: 0.09759679843924828 Surface Temperature Boundary Loss: 0.0002055291738596544 Total Loss: 61.61990432046916
Divergence Loss: 2.5625450207418243, X Momentum Loss: 0.027509264982162426, Y Momentum Loss: 0.13867406598189744, Z Momentum Loss: 0.09662724244472264, Inlet Boundary Loss: 61.074971925860055, Outlet Boundary Loss: 9.690811915459839e-06, Other Boundary Loss: 1.9748767743858366, Heat Loss: 0.20795458376809448 Inlet Temperature Boundary Loss: 0.10382814749271041 Surface Temperature Boundary Loss: 0.00020969334283116385 Total Loss: 61.61114243674775
Divergence Loss: 2.555666317372635, X Momentum Loss: 0.02663119947512323, Y Momentum Loss: 0.13298756220551505, Z Momentum Loss: 0.09592415445590005, Inlet Boundary Loss: 61.06874218145785, Outlet Boundary Loss: 9.47452623179174e-06, Other Boundary Loss: 1.9692134737700906, Heat Loss: 0.20303217973575013 Inlet Temperature Boundary Loss: 0.1058025633125308 Surface Temperature Boundary Loss: 0.0002102020243447592 Total Loss: 61.601847155495186
